Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.1579528,0.045049064,-0.023587195,1.401285248,0.229432462,-0.088984779,0.077181973,0.137876588,0.01515468,0.027072068
1.158865567,0.045791119,-0.023524777,1.402187019,0.23321171,-0.088749299,0.077837407,0.141000403,0.015283375,0.027685429
1.1599485,0.046442813,-0.023769923,1.403260295,0.23653075,-0.089674133,0.075263234,0.146893614,0.014777936,0.028842561
1.1609129,0.047119706,-0.02407467,1.404214664,0.239978129,-0.090823821,0.072063208,0.15354102,0.014149611,0.030147779
1.161944033,0.047863072,-0.024367469,1.405234782,0.243764056,-0.091928429,0.068988657,0.160401498,0.013545923,0.031494834
1.1629285,0.048466018,-0.024508915,1.406210314,0.246834826,-0.092462047,0.067503392,0.164957533,0.013254291,0.032389412
1.163938767,0.049174381,-0.0247266,1.407210084,0.250442479,-0.093283285,0.065217568,0.170851009,0.01280547,0.033546596
1.164940067,0.050060868,-0.025039308,1.408198248,0.254957311,-0.094463003,0.061933957,0.178649453,0.012160732,0.03507782
1.165911367,0.050988421,-0.025194466,1.409155803,0.259681289,-0.095048349,0.060304711,0.185002677,0.01184083,0.036325276
1.166951267,0.052005521,-0.02557383,1.410180632,0.264861324,-0.096479534,0.056321171,0.194166252,0.011058662,0.038124544
1.167936133,0.052814271,-0.025723184,1.411153514,0.268980246,-0.097042986,0.054752865,0.199853481,0.010750725,0.039241231
1.168944133,0.053731757,-0.026147108,1.412147918,0.273652951,-0.098642276,0.050301423,0.208977627,0.009876684,0.041032757
1.169928033,0.054567173,-0.026715923,1.413119439,0.277907682,-0.100788179,0.044328543,0.219205238,0.008703909,0.043040949
1.1709033,0.055739228,-0.027016992,1.414077338,0.283876892,-0.101923989,0.041167146,0.228335845,0.008083169,0.044833743
1.171879333,0.056924444,-0.027466843,1.415035808,0.289913135,-0.103621094,0.036443445,0.239095789,0.00715567,0.046946458
1.172963833,0.058062111,-0.027998035,1.41610345,0.295707212,-0.105625063,0.030865624,0.250467687,0.006060465,0.04917933
1.173963867,0.059331468,-0.028280993,1.417084673,0.302171979,-0.106692547,0.027894403,0.259903675,0.005477066,0.051032087
