Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.137375533,0.043784341,-0.012183697,1.381785029,0.222991298,-0.045964074,0.074944861,0.099665775,0.014715424,0.019569375
1.138389333,0.044154088,-0.012307547,1.382793842,0.224874396,-0.046431307,0.073645468,0.102848267,0.014460288,0.020194257
1.139361467,0.04462374,-0.012416328,1.383759641,0.22726631,-0.046841695,0.072504167,0.106381482,0.014236193,0.020888004
1.140390167,0.045013842,-0.012271506,1.38478308,0.22925308,-0.046295341,0.074023596,0.106848823,0.014534533,0.020979766
1.141384867,0.045448666,-0.012349999,1.385771916,0.231467612,-0.046591461,0.073200074,0.109886877,0.014372835,0.021576288
1.142362333,0.045845315,-0.012572499,1.386744033,0.233487724,-0.047430865,0.070865664,0.114241399,0.013914473,0.022431299
1.143385,0.046118582,-0.012634706,1.387763014,0.234879462,-0.047665545,0.07021301,0.11628579,0.013786325,0.022832715
1.1443527,0.04632436,-0.012671044,1.388727939,0.235927476,-0.047802635,0.069831759,0.117715056,0.013711466,0.023113351
1.145359567,0.046824902,-0.012872726,1.389728055,0.238476712,-0.048563495,0.067715779,0.122380271,0.013295993,0.024029366
1.1463783,0.047296793,-0.012956257,1.390740424,0.240880027,-0.048878623,0.066839397,0.125659969,0.013123916,0.024673335
1.147362133,0.04776036,-0.012904556,1.391718005,0.243240947,-0.048683579,0.067381821,0.127478464,0.013230421,0.025030396
1.148349,0.048161818,-0.013176335,1.392699458,0.245285553,-0.049708888,0.064530401,0.13237449,0.012670544,0.025991731
1.1493858,0.04859572,-0.013262958,1.393730406,0.247495393,-0.05003568,0.063621582,0.135493149,0.012492098,0.02660408
1.150356133,0.048876684,-0.013407557,1.39469695,0.248926327,-0.050581194,0.062104489,0.138441176,0.012194216,0.027182925
1.1513484,0.04936043,-0.013542297,1.395682692,0.25139002,-0.051089511,0.060690841,0.142318517,0.011916647,0.027944241
1.152351067,0.049891478,-0.013796606,1.396678197,0.254094617,-0.052048915,0.058022704,0.147691252,0.011392758,0.028999177
1.153358833,0.050494249,-0.013813952,1.397677834,0.257164495,-0.052114353,0.057840718,0.150943116,0.011357025,0.029637681
1.154349533,0.050947861,-0.013988057,1.398662417,0.259474719,-0.05277118,0.056014061,0.155079996,0.010998361,0.030449957
1.1554026,0.051525898,-0.014291012,1.399707687,0.262418632,-0.053914104,0.052835548,0.161202422,0.01037426,0.031652096
1.156364833,0.051837494,-0.014165307,1.400665718,0.264005572,-0.053439874,0.0541544,0.16147051,0.010633216,0.031704735
1.157350733,0.052283764,-0.014386623,1.4016456,0.266278401,-0.054274808,0.051832419,0.16606532,0.010177295,0.032606926
1.1583557,0.053097883,-0.014561434,1.402639587,0.270424663,-0.054934298,0.049998354,0.172045648,0.009817177,0.033781163
1.159362133,0.0536426,-0.014810196,1.403638673,0.273198878,-0.055872774,0.047388418,0.177429798,0.009304716,0.034838341
1.1603547,0.054217723,-0.015031979,1.404623484,0.276127952,-0.056709468,0.045061544,0.182685746,0.008847834,0.035870346
1.1613922,0.054847932,-0.015352898,1.405652484,0.279337571,-0.057920166,0.041694551,0.189262358,0.008186725,0.037161664
1.162367933,0.055532058,-0.015539312,1.406618991,0.282821788,-0.058623429,0.039738752,0.194702375,0.007802704,0.038229811
1.163374633,0.055938645,-0.015795103,1.407620207,0.284892515,-0.059588422,0.037055073,0.199456781,0.007275764,0.039163339
1.164376367,0.056823416,-0.01602132,1.408610008,0.289398606,-0.060441847,0.034681668,0.206336277,0.006809746,0.040514128
1.1653429,0.057627417,-0.016343496,1.409565698,0.293493338,-0.061657283,0.031301498,0.213811179,0.006146049,0.041981825
1.1663652,0.058442399,-0.016608705,1.410577007,0.297643998,-0.062657807,0.028519004,0.220744332,0.005599707,0.04334315
1.167391,0.059241834,-0.016931226,1.411592025,0.301715476,-0.063874545,0.025135214,0.2281996,0.004935299,0.044806991
1.168341033,0.060059308,-0.017253801,1.412531033,0.305878827,-0.065091489,0.021750851,0.235747315,0.00427078,0.046288985
1.1693948,0.060726306,-0.017616857,1.413575805,0.309275814,-0.06646115,0.017941776,0.242953376,0.003522868,0.047703895
1.1703706,0.061593183,-0.018049436,1.414539913,0.313690773,-0.068093091,0.01340329,0.251906822,0.002631736,0.049461904
1.171385067,0.062745379,-0.0184078,1.415538841,0.319558844,-0.069445051,0.009643443,0.26153474,0.00189349,0.051352346
